agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Jill Henry,Stone Real Estate Roseville Willoughby,Auction guide - $5.95m,"79 Macquarie Street,",ROSEVILLE,NSW,2069,5,3,2,780m²,,Jill Henry,House
Andy Yeung,Ray White AY Realty Chatswood,Auction - Contact Agent,"4/154 Pacific Highway,",ROSEVILLE,NSW,2069,2,1,0,0,AUCTION SAT 8 FEB,Andy Yeung,Apartment / Unit / Flat
,,"$4,700,000","38 Shirley Road,",ROSEVILLE,NSW,2069,5,3,2,0,SOLD,"Picture of 38 Shirley Road, ROSEVILLE NSW 2069",House
,,"$1,165,000","6/6 Larkin Street,",ROSEVILLE,NSW,2069,2,1,2,0,SOLD,"Picture of 6/6 Larkin Street, ROSEVILLE NSW 2069",Apartment / Unit / Flat
,,"$940,000","4/177 Pacific Highway,",ROSEVILLE,NSW,2069,2,1,2,0,SOLD,"Picture of 4/177 Pacific Highway, ROSEVILLE NSW 2069",Apartment / Unit / Flat
Jill Henry,Stone Real Estate Roseville Willoughby,Contact Agent,"74 Lord Street,",ROSEVILLE,NSW,2069,4,3,2,0,,Jill Henry,House
Martin Forward,One Agency Middle Harbour,Contact Agent,"1 & 3/12 Amaroo Avenue,",CASTLE COVE,NSW,2069,3,2,2,0,,Martin Forward,Apartment / Unit / Flat
Chris Downie,Richardson & Wrench Northbridge,Expressions of Interest,"11/12 Amaroo Avenue,",CASTLE COVE,NSW,2069,3,2,2,0,,Chris Downie,Apartment / Unit / Flat
James Snodgrass,Forsyth Real Estate,Contact Agent,"153 Archer Street,",ROSEVILLE,NSW,2069,3,1,1,814m²,,James Snodgrass,House
Jill Henry,Stone Real Estate Roseville Willoughby,"For Sale $4,200,000 - $4,300,000","2 Victoria Street,",ROSEVILLE,NSW,2069,3,1,2,0,,Jill Henry,House
Thomas Popple,Ray White Double Bay,For Sale,"12 Kimo Street,",ROSEVILLE,NSW,2069,4,4,3,0,,Thomas Popple,House
Heidi Chu,ChanYahl,For Sale - Contact Agent,"4 Clermiston Avenue,",ROSEVILLE,NSW,2069,5,4,2,883m²,,Heidi Chu,House
Eric Leung,Black Diamondz Property Concierge,For Sale - Contact Agent,"23 Warrane Road,",ROSEVILLE CHASE,NSW,2069,5,4,2,743m²,,Eric Leung,House
Andrew Kumar,Dayten Property,Contact Agent,"105/6 Maclaurin Parade,",ROSEVILLE,NSW,2069,2,2,1,0,NEW HOME,Andrew Kumar,New apartments / off the plan
Daniel Wu,Dayten Property,Contact Agent,"206/6 Maclaurin Parade,",ROSEVILLE,NSW,2069,3,2,2,0,NEW HOME,Daniel Wu,New apartments / off the plan
Andy Yeung,Ray White AY Realty Chatswood,"For Sale $500,000 - $550,000","5/2 Findlay Avenue,",ROSEVILLE,NSW,2069,0,1,1,0,,Andy Yeung,Apartment / Unit / Flat
Stephen Chui,Ray White AY Realty Chatswood,"For Sale $750,000","203/11 Victoria Street,",ROSEVILLE,NSW,2069,1,1,1,0,,Stephen Chui,Apartment / Unit / Flat
,,For Sale - Contact Agent,"1 Allambie Road,",CASTLE COVE,NSW,2069,5,3,2,815m²,UPDATED,DiJones - Willoughby,House
,,"Auction Guide $2,500,000","64 Barcoo Street,",ROSEVILLE,NSW,2069,3,1,0,562m²,,DiJones - Lindfield,House
,,Display Larkin Lane Sat Sun 1 to 3,"206/64-66 Pacific Highway,",ROSEVILLE,NSW,2069,3,2,2,0,NEW HOME,Hyecorp Property Group,New apartments / off the plan
,,For Sale - Contact Agent,"10 Strathmore Parade,",ROSEVILLE,NSW,2069,5,3,2,635m²,,DiJones - Chatswood,House
,,CONTACT AGENT,"Larkin Lane,",ROSEVILLE,NSW,2069,3,2,2,0,NEW HOME,Hyecorp Property Group,New apartments / off the plan
,,"From $925,000","64-66 Pacific Highway,",ROSEVILLE,NSW,2069,1,1,1,0,NEW HOME,Hyecorp Property Group,New apartments / off the plan
,,For Sale,"29 Emerstan Drive,",CASTLE COVE,NSW,2069,0,0,0,0,,Forsyth Real Estate,Vacant land
,,"$1,050,000 to $1,100,000","6/1 Victoria Street,",ROSEVILLE,NSW,2069,2,2,1,127m²,,H&T Property Management Pty Ltd,Apartment / Unit / Flat
,,"$4,700,000","38 Shirley Road,",ROSEVILLE,NSW,2069,5,3,2,0,SOLD,"Picture of 38 Shirley Road, ROSEVILLE NSW 2069",House
,,"$1,165,000","6/6 Larkin Street,",ROSEVILLE,NSW,2069,2,1,2,0,SOLD,"Picture of 6/6 Larkin Street, ROSEVILLE NSW 2069",Apartment / Unit / Flat
,,"$940,000","4/177 Pacific Highway,",ROSEVILLE,NSW,2069,2,1,2,0,SOLD,"Picture of 4/177 Pacific Highway, ROSEVILLE NSW 2069",Apartment / Unit / Flat
