agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
,,"$3,100,000","2 Warrabri Place,",WEST PYMBLE,NSW,2073,5,2,2,"1,132m²",SOLD,"Picture of 2 Warrabri Place, WEST PYMBLE NSW 2073",House
Olina Yin,Circle Property,Contact Agent,"807B/1 Avon Road,",PYMBLE,NSW,2073,2,2,1,0,,Olina  Yin,Apartment / Unit / Flat
Jessica Bao,RMA Real Estate- Eastwood | Erskineville,"$600,000-$625,000","19/1155-1159 Pacific Highway,",PYMBLE,NSW,2073,1,1,1,0,,Jessica Bao,Apartment / Unit / Flat
Chris Harvie,Harvie Group,Contact Agent,"76 Telegraph Road,",PYMBLE,NSW,2073,3,3,3,0,NEW HOME,Chris Harvie,Townhouse
Jenny Zhang,McConnell Bourn,Rare Opportunity : Freehold Corner Position,"987-989 Pacific Highway,",PYMBLE,NSW,2073,10,0,3,412m²,,Jenny Zhang,House
,,Auction 22nd February,"22 Mona Vale Road,",PYMBLE,NSW,2073,4,2,3,"3,184m²",,Stone Real Estate Wahroonga / Turramurra,House
,,Price Guide: 990K,"W706/1 Avon Road,",PYMBLE,NSW,2073,2,2,1,0,,TRIPLE S PROPERTY,Apartment / Unit / Flat
,,"$920,000.00 - $990,000.00","30/1155-1159 Pacific Highway,",PYMBLE,NSW,2073,2,2,2,0,,Realtisan,Apartment / Unit / Flat
,,"FOR SALE $649,000","B003/2 Bobbin Head Road,",PYMBLE,NSW,2073,1,1,1,100m²,,Begetis Estate Agents,Apartment / Unit / Flat
,,Price on application,"5/73-75 Telegraph Road,",PYMBLE,NSW,2073,4,3,2,0,,Savills Residential,Retirement Living
,,Price on application,"9/73-75 Telegraph Road,",PYMBLE,NSW,2073,3,2,2,0,,Savills Residential,Retirement Living
,,Price on application,"G.01/102-104 Bannockburn Road,",PYMBLE,NSW,2073,3,2,1,0,NEW HOME,McGrath St Ives,Apartment / Unit / Flat
,,Price on application,"G.02/102-104 Bannockburn Road,",PYMBLE,NSW,2073,2,2,1,0,NEW HOME,McGrath St Ives,Apartment / Unit / Flat
,,"$3,725,000","16 St Andrews Drive,",PYMBLE,NSW,2073,6,4,3,"1,120m²",SOLD,"Picture of 16 St Andrews Drive, PYMBLE NSW 2073",House
,,"$2,400,000","20 Gillian Parade,",WEST PYMBLE,NSW,2073,4,2,1,948m²,SOLD,"Picture of 20 Gillian Parade, WEST PYMBLE NSW 2073",House
,,"$3,100,000","2 Warrabri Place,",WEST PYMBLE,NSW,2073,5,2,2,"1,132m²",SOLD,"Picture of 2 Warrabri Place, WEST PYMBLE NSW 2073",House
